"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"630","Y12159",0.146695785877976,0.146695785877976,0.0763737043868908,0.110690041499674,0.0525708208566819,2.78489365005434,2.78489365005434,1.5239216624338,2.15440765624407,1.06415608669321
"631","Y12160",0.121541689967801,0.0306361987538976,0.0175417816366193,0.0228320761934258,0.0517754419210208,4.86926147704591,1.31367735402004,0.737420155358921,0.976370274741309,2.16691681004287
"632","Y12161",0.429671607082844,0.429671607082844,0.304813272971724,0.36559064569373,0.251947823521329,3.97528517110266,3.97528517110266,2.98642233573511,3.48085375341889,2.52853990883946
"633","Y12162",0.0983360066538171,0.20233696987886,0.0467974589467657,0.118363791731541,0.296243350548719,3.64551508029769,8.13902198226273,1.69445197626159,4.46168940749281,12.9126624601605
"634","Y12163",0.205023697482398,0.146383929789699,0.237216033534972,0.190554695770064,0.0880399426371172,10.0650177247825,7.47628020049115,11.4053208947754,9.44080054763326,4.77838571813308
"635","Y12164",0.152872281267358,0.152872281267358,0.152875412173474,0.152873846719275,0.12954137856804,4.25335215243472,4.25335215243472,4.25343079449133,4.25339147346302,3.65798817810923
"636","Y12165",0.079086600851386,0.500505765643542,0.0790955041975067,0.27450735491739,0.0788278678810018,2.23559670781893,19.6347118926088,2.23582476797678,8.93121138693181,2.2000514874862
"637","Y12166",0.121346402699397,0.0151007087317278,0.0150299649007722,0.0146570280306456,0.0736827378668256,6.09274379910646,0.805102399171448,0.7897587759784,0.774904824370451,3.79409566963064
"638","Y12167",0.496138357271101,0.608724159289565,0.716755664023957,0.661614095394228,0.595565710570437,5.6961180504531,6.63458542576484,7.4594208547363,7.04700314025057,6.52671229725732
"639","Y12168",0.247003746913977,0.247003746913977,0.552042942506361,0.389456026826008,0.193805580501231,2.63514563106796,2.63514563106796,5.02768222099636,3.83141392603216,2.1378760420782
"640","Y12169",0.253355377732503,0.0978816827082346,0.0820195486335662,0.0899080443083984,0.13094329596449,12.72613990371,5.48189752978823,4.65603763779465,5.06896758379144,7.13580376222629
"641","Y12170",0.353024787849198,0.319735560980213,0.328527985214235,0.324092487084642,0.285016957100684,16.0739751156484,14.8080372685889,15.1658110925076,14.9869241805482,13.484249682405
"642","Y12171",0.211754685436643,0.0562960022098014,0.0445467169990495,0.0504431464957391,0.125763365538399,10.4343015214385,3.295565710985,2.58834651195161,2.9419561114683,6.4548897796134
"643","Y12172",0.359854344186018,0.0499519952956669,0.0169755121979063,0.0333109922744507,0.342746046737774,10.0551900584795,1.68019633654345,0.614219425656737,1.14718845269578,9.65895230165859
"644","Y12173",0.493854400261271,0.233818868654508,0.471651482942578,0.324924499642935,0.295725358155141,6.50095374344301,3.56028275137457,6.38612475500443,4.77822063433938,4.39208145961991
"645","Y12174",0.458515855007001,0.0477588329174652,0.0480648283108355,0.0479118125447672,0.358995564679355,27.6739356178608,3.78920041536864,3.81153768083034,3.80036904809949,22.7428988963036
"646","Y12175",0.264882368529477,0.135616591480392,0.156547156900185,0.146021273772818,0.229570736521153,11.8607142857143,6.60614465050308,7.47852920273278,7.04233692661793,10.4808256807239
"647","Y12176",0.168455541225748,0.129129660471738,0.108478500583329,0.118649193491705,0.11588217089523,3.66110812264658,2.85736058812982,2.39796497217243,2.62766278015113,2.56630803111803
