"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"321","H321",960,24,0.500160781239113,0.731431036995205,0.997534499523663,0.747025221185299,1,"24",0.00270979310487431,0.00456166051297619,0.00366154933946409,0.00409652259990496,0.00295901643373834,2.16559249851522,3.62281844020102,2.898371322815,3.2476273096438,2.3761546929286
"322","H322",960,24,0.469660375983045,0.992561363943275,0.998912279420825,0.718555419162442,0.4,"24",0.0141097380013456,0.00313807968095835,0.00262178645771942,0.00268115962323145,0.0161475751799459,2.02155436056752,0.417678200740389,0.36205165442558,0.366214723629108,2.38090313805974
"323","H323",960,24,0.497841293996223,0.998077806842333,0.99923728107552,0.651169637437608,1,"24",0.0262139339021998,0.00205144813637451,0.00740166162631933,0.00383356462740214,0.0274923443795359,3.53059225810998,0.264152341938113,0.961244299405541,0.489340596118221,3.79488293810078
"324","H324",960,24,0.481963870987875,0.995583966760121,0.999037363960768,0.800430042783532,1,"24",0.0250098128410253,0.00188698588346294,0.0068060370135402,0.00339931337699382,0.0267140410890903,4.0318689998919,0.287550493227246,1.06223769850716,0.530216586244596,4.39470814159982
"325","H325",960,24,0.471899807036398,0.208271664140906,0.0230464961180462,0.958848066440528,1,"24",0.275024359425248,0.049846597537864,0.479046816022581,0.290166156032725,0.274148388773848,5.92256560601486,1.11264139568061,15.2625806494828,7.67977793188869,5.90706563054351
"326","H326",960,24,0.466650020778045,0.98593139219356,0.998829975049765,0.790859949182855,1,"24",0.00777072855258726,0.00279926772490873,0.00294156862056967,0.0027868645476916,0.00853509438777208,1.45157873637188,0.50862860320571,0.541381866417366,0.508310773433765,1.65186352273207
"327","H327",960,24,0.492386490112087,0.995604730084208,0.998234401068538,0.712188810788215,0.85,"24",0.0337868366960793,0.00735498833918206,0.00941799551226677,0.00828634802337318,0.0379879507128654,4.46591061487068,0.922156118286871,1.18235319330109,1.04115894630604,5.07064616717692
"328","H328",960,24,0.493325853701114,0.996899506185841,0.998452573990571,0.791622148546041,0.95,"24",0.0327614602021829,0.00995399487862422,0.00899162859265413,0.00947344632041113,0.034989506809764,3.99332959453746,1.23827396682265,1.11054867928577,1.17441132305421,4.34947682982707
"329","H329",960,24,0.64608943658956,0.313245783559808,0.82315287830946,0.500982295576138,0,"24",0.272326196378924,0.252295936034779,0.279283672000947,0.258659916478379,0.270888331266941,0.94634977302522,0.886299079553415,0.972022319784437,0.899291701391605,0.94137858888769
"330","H330",960,24,0.672971432736184,0.346641739116358,0.868488601397559,0.417863041996448,0,"24",0.197568988230102,0.3599653465097,0.229267341154966,0.287869073112071,0.24893630807287,0.624617445572391,1.33677065847315,0.765906322871923,1.03443642206668,0.878506958116092
"331","H331",960,24,0.650367683683676,0.161178180396895,0.813246868335453,0.286430942640332,0.05,"24",0.285850439292986,0.220544053792359,0.22473461394956,0.214613667095195,0.232123190048508,1.64994944380943,1.30533471519805,1.35614360552102,1.29647775105167,1.39336435976391
"332","H332",960,24,0.701287854840586,0.208156014365687,0.855022227780878,0.73915951435932,0,"24",0.486745457770681,0.337530513622495,0.407831674818399,0.33643199242696,0.426918122407724,1.86096274453128,1.25881544506366,1.63698003401242,1.33986092804778,1.69178635003415
