"","Series","Naive2","Comb","ARIMA","ETS","ETSARIMA","Naive2.1","Comb.1","ARIMA.1","ETS.1","ETSARIMA.1"
"232","W232",0.22630630788048,0.243378611170442,0.226397937560635,0.231751303834635,0.229070061045418,2.45795353955941,2.61038476528181,2.45886354818732,2.50683337558707,2.48284846188719
"233","W233",0.18365902683776,0.19301930831811,0.18277117880212,0.220928564703775,0.201301989184828,2.29714218193481,2.39532970897352,2.28782759956743,2.68142210858283,2.48108241468096
"234","W234",0.15753694258976,0.1282607082368,0.125661742659748,0.270297022491536,0.192451774313215,0.982665882875951,0.819808189413882,0.805043953382677,1.56500867527542,1.17031760342648
"235","W235",0.458611851008698,0.535460733179837,0.51632751222046,0.517003556852676,0.516665487789621,3.2975893325973,3.6959837308174,3.59546609297332,3.59891705731964,3.59719157514648
"236","W236",0.126645518862669,0.133798220785366,0.0953283293384853,0.158829611539039,0.12644615859143,1.9149930552762,2.01132871309825,1.47672873820861,2.3428249275545,1.90977683288156
"237","W237",0.106597815600268,0.111651069139855,0.108787739810996,0.124527841817632,0.116507118788515,1.14345577151532,1.19291590227595,1.16491835230428,1.31707722841164,1.2400330244394
"238","W238",0.450361640912758,0.454429430229096,0.434227126729253,0.439922313012466,0.437069909131554,6.0065015066143,6.04638287694209,5.84872049243071,5.90502199722696,5.87687124482884
"239","W239",0.181876972706815,0.186402995506955,0.176937792624146,0.194226580816822,0.185528033412766,1.9653575582801,2.00698445493682,1.91823843628469,2.07844787577487,1.99834315602978
"240","W240",0.20860514802069,0.208304155415727,0.212034306961445,0.173735750255977,0.192634902931633,3.40376191826659,3.39876757597354,3.45186282652827,2.89970746686452,3.17518682886014
"241","W241",0.24014010083683,0.243704568303468,0.19210054926411,0.239329443875487,0.215191538241444,2.99255129507758,3.02967163855505,2.44814460204881,2.981639772302,2.7148921871754
"242","W242",0.12428648977284,0.124390068385755,0.129533063572715,0.122718093969275,0.124978271846946,0.981394031669659,0.982102151445762,1.01739045288706,0.970477454853711,0.986177209161264
"243","W243",0.685392750600401,0.5759436150121,0.573670539303179,0.580645418854233,0.577147310854646,7.4637637056095,6.62200719775121,6.62606415308693,6.67435972457148,6.65021193882921
"244","W244",0.355822030281835,0.322226944492092,0.274531059690848,0.322202283619483,0.298056066317483,6.75896373686332,6.2341459267776,5.4589258923404,6.23614666415357,5.84753627824698
"245","W245",0.120580180103941,0.120651945991232,0.114092860066127,0.120119394905428,0.116930529671684,1.41096064291266,1.41172218611356,1.34178088318668,1.40606901527734,1.37215916278833
"246","W246",0.236247240181759,0.279529374598516,0.225825897300146,0.266108867246264,0.245766680933057,2.42341078206005,2.79135109580699,2.33167150288187,2.67825267767292,2.50496209027739
"247","W247",0.275287309476736,0.243471653176219,0.22144748905033,0.215996494464875,0.218708575281899,4.80559178504806,4.32288800310714,3.98721525046523,3.89755441720044,3.94238483383283
"248","W248",0.0437516720972865,0.0213705663743435,0.0363946282832185,0.0193188286326535,0.027346703828498,5.07769062276961,2.51619930590189,4.36227211220089,2.27379139845639,3.23962194192051
"249","W249",0.0318814004618659,0.035532413118703,0.0442370608436535,0.122330227590465,0.0752906132633268,11.4735354907524,12.7891351349708,15.8942357684078,41.4668626219397,26.4462014394811
"250","W250",0.0292084424258344,0.0279052267470175,0.0212861642977361,0.0264482959937905,0.0238036299547794,3.61825410809461,3.45514054001209,2.64239293089713,3.27548494468815,2.95097845094057
"251","W251",0.0397865023480444,0.046595012487122,0.0444957124734666,0.0476211060334616,0.0460570199838081,9.53787564918624,11.1223865116351,10.6351723697982,11.3602512565842,10.9977118131912
"252","W252",0.0314720404746846,0.0159673767835045,0.00383777369133724,0.029315215220714,0.0156908271639893,8.36705492060381,4.28582971764706,1.02969783181463,7.8040700155396,4.212832552988
"253","W253",0.0225576110742877,0.0205627775877396,0.0106171228442136,0.018526915470138,0.0144838852189906,6.65454594900674,6.07292074901439,3.15511275337437,5.47790209498613,4.29328207870001
"254","W254",0.0112454942568881,0.0097050192969427,0.00482345789995621,0.00855232693127427,0.00552029489132606,4.16648491905408,3.59761042972678,1.78925707959168,3.16809123793727,2.04676934328063
"255","W255",0.027043521427047,0.0191689895997107,0.0249173296994092,0.0198805311731304,0.022402814884371,3.15035234203825,2.22254051254209,2.89889691903781,2.30566270588316,2.60227981246048
"256","W256",0.124330203715154,0.1243165842854,0.130411323789765,0.137271010404188,0.133839519945733,2.49397783844548,2.49328986799378,2.62320636432232,2.76782039916883,2.69551338174557
"257","W257",0.00352079549490123,0.00956926456668034,0.00270056965996912,0.0117799635452984,0.00715922893725857,0.523286130324137,1.41634552487397,0.401635468006956,1.74101233546021,1.06130972740445
"258","W258",0.0517893973013016,0.0525011332918346,0.0517893973013016,0.0517904925048106,0.0517899449032388,5.42781341509102,5.5053011721722,5.42781341509102,5.42793254176958,5.42787297843029
"259","W259",0.0860891703943567,0.0861817401502506,0.0909546856890575,0.0861907878954821,0.0874041252144923,0.825064193036097,0.825992986960171,0.875492606745632,0.826098565093309,0.838384689879573
"260","W260",0.215411528704651,0.238348973686004,0.234494294079636,0.290487025369335,0.245807300617029,0.29761542132716,0.321955077661602,0.321785227575854,0.385222422852343,0.331226211114081
"261","W261",0.010057725713657,0.0100164533237294,0.0100702703686843,0.0144774193903413,0.00939610684119208,0.605115881465022,0.602510202325335,0.605938543441446,0.86820560842704,0.565048531184766
"262","W262",0.00162479927286752,0.00270296049980147,0.00589194775693157,0.0039175079629141,0.00486834657471862,0.582354258229646,0.967683768960577,2.10384987509003,1.40118311615865,1.73979651562525
"263","W263",0.223470469250503,0.224844716054592,0.224664011672119,0.224667018354619,0.224665515014646,4.4687099648108,4.5006434550663,4.49641728553364,4.49648713091664,4.49645220822514
"264","W264",0.0594945698904649,0.0622805875532831,0.0611737931418831,0.0626659996517862,0.061918706063554,0.906943475801624,0.949180752138033,0.932473554844519,0.954983368832384,0.943728461838451
"265","W265",0.0891050803560279,0.0858008992003593,0.0889584469432551,0.0894888249940137,0.0892236727894402,2.68441679503159,2.57993756331374,2.67977164846883,2.69657682469832,2.68817423658357
"266","W266",0.0709552131746913,0.0679690496749547,0.0705906763921191,0.0706087409946669,0.0705997087356837,2.00522832648358,1.91746679808415,1.99449944495613,1.99503101866872,1.99476523181243
"267","W267",0.1682995461251,0.167731507001541,0.166721336668716,0.166793707446284,0.166757520697281,2.71447050509572,2.70604275519451,2.69121189587156,2.69228011685527,2.69174600636341
"268","W268",0.0546943969538873,0.0546302414913179,0.0562240323766466,0.0572761832891071,0.0567131675199405,1.30026119785554,1.29869014412592,1.33804749059825,1.36408269598355,1.35014790270749
"269","W269",0.05447439995361,0.0526135920530543,0.053340660872286,0.0533411789893493,0.053340919930868,1.18231213628722,1.14049493180114,1.15682137167264,1.15683301099924,1.15682719133594
"270","W270",0.0309424360782059,0.032120389294298,0.0316635437128042,0.0309435320966082,0.0313033144767709,1.15961341015029,1.20311867689151,1.18625852439388,1.15965396997194,1.17295624718291
"271","W271",0.0326608863872862,0.0319649638056578,0.0336683536661215,0.0326636924569678,0.0331658800363479,1.2009184987547,1.17579581552569,1.23724119692801,1.20101975062022,1.21913047377411
"272","W272",0.0309811723283001,0.0310469370064793,0.0313857913170552,0.030915260147664,0.0311505647834217,4.25202232791704,4.26121696838423,4.30860711497064,4.24280785442987,4.27570748470026
"273","W273",0.0359951278203019,0.0227520878690578,0.0184798408087775,0.0174476430761904,0.0179692370009126,7.78148042406924,4.95944465337855,4.09015682957547,3.82871502380816,3.95943592669182
"274","W274",0.153516006683318,0.149747925979834,0.153516006683318,0.153514241141831,0.153515123912997,5.65713202363608,5.50567014959466,5.65713202363608,5.65706100974317,5.65709651668963
"275","W275",0.101722698440868,0.10351657711208,0.105367021044247,0.102193735496139,0.10378458951966,2.84514498047918,2.89852808581631,2.95387921666776,2.85914037742875,2.90650979704826
"276","W276",0.0307611234016947,0.0275211142651459,0.0303661500133071,0.0281476699016865,0.0292559280661657,1.73653120611823,1.55689128146268,1.71461480594449,1.59168984310256,1.65315232452352
"277","W277",0.0367695592911061,0.0366549252138187,0.0367695592911061,0.0367355844656089,0.0367525717366691,2.32330944893486,2.31621278446075,2.32330944893486,2.3212062203907,2.32225783466278
"278","W278",0.0540695835814838,0.0543683166933851,0.0559961291393594,0.0569266612524852,0.0564615592805931,1.26725393207161,1.27453072026874,1.3141482545929,1.33684776786782,1.32549801123036
"279","W279",0.0569839052406346,0.0576892079654085,0.0568668232879074,0.0695334281231691,0.0625196196250037,1.19069509329647,1.20601720600067,1.18815544996228,1.46588661664929,1.31142555474108
"280","W280",0.0133475768576287,0.0107907590762553,0.0079780942183434,0.00853395825092617,0.00823573575722622,1.96232406463553,1.58853434863207,1.1760815650877,1.25761830491245,1.21387604758502
"281","W281",0.050359924514701,0.052192274306559,0.0538325573933765,0.0531064950292199,0.0534694673155446,1.7672697587336,1.82896985642614,1.88407226762754,1.85968990294365,1.8718810852856
"282","W282",0.011418507892774,0.00719540793697755,0.00851160252786572,0.00767820424689179,0.00809511623430644,0.470398045560333,0.295814830298369,0.350067615752238,0.315800657530338,0.332934136641288
"283","W283",0.0365722133750468,0.0411366193355381,0.0382937630039219,0.0389645340229072,0.0386204530950282,0.424621113252565,0.479672879123232,0.445303926032326,0.453398279559855,0.449243557651711
"284","W284",0.0415002869504126,0.0395628507845096,0.0415002869504126,0.0414633491347388,0.0414818178036737,1.30062218005714,1.23929753684125,1.30062218005714,1.29945331015969,1.30003774510842
"285","W285",0.0195599061786506,0.0195814172944211,0.0195599061786506,0.0195599789299858,0.0195599425543107,0.676783209620048,0.67751757576036,0.676783209620048,0.676785696165207,0.676784452892627
"286","W286",0.0185069689649182,0.0196056780244328,0.0244582939461275,0.0482938393930518,0.0363914337211902,2.07480993180835,2.19953769872033,2.75345619793819,5.5363856391139,4.13498405134666
"287","W287",0.0449914897150042,0.0435644241409802,0.0449914897150042,0.0475970001702421,0.0462930469286557,4.4247055283654,4.28839794690538,4.4247055283654,4.67286606072961,4.54878579454751
"288","W288",0.00746921575938834,0.00745675209051673,0.00746921575938834,0.00746933771331768,0.00746927673633002,1.91470162299698,1.91150047623638,1.91470162299698,1.91473294208258,1.91471728253978
"289","W289",0.0114184830244039,0.012100839277575,0.0128632158269186,0.0116493883491143,0.0122552519217394,1.39309743007985,1.47651916454585,1.57012588178412,1.42127466624524,1.49544695038252
"290","W290",0.0463628027712048,0.0456686750302704,0.0474130981175067,0.0450138430477322,0.0460305409536449,2.72387755828895,2.68227854800522,2.78503362123569,2.64324015090178,2.70345620336101
"291","W291",0.0607287463761646,0.063839019335342,0.0607287463761646,0.0667764235873417,0.0637217599349987,2.9301425021499,3.08687996931346,2.9301425021499,3.23536560555964,3.08091861393363
"292","W292",0.0618717694625758,0.0638945333528173,0.0618717694625758,0.0733298020016298,0.0676190249408562,3.92713580257637,4.06075618453899,3.92713580257637,4.68772261330745,4.30742920794191
"293","W293",0.16574009220595,0.198442602722596,0.202781606061681,0.144444431373306,0.167932306011656,0.761116027333331,0.88132086823244,0.896835766664267,0.679268164113048,0.769373137842353
"294","W294",0.179984564003649,0.176301209174344,0.175608786509745,0.175612606704606,0.175610696609583,1.98776057432024,1.94201592706041,1.93343045246564,1.9334777475979,1.93345410003177
"295","W295",0.06752377790564,0.109769765299968,0.06752377790564,0.0826069644727618,0.0750379417438335,0.437284248569662,0.690759667702955,0.437284248569662,0.529125936524568,0.483205092547114
"296","W296",0.230002312115289,0.11922334087864,0.11008801272711,0.119318875941684,0.114325504604896,1.69085479776534,0.79253254457752,0.725473306495827,0.79376391903936,0.757558234085347
"297","W297",0.193453406547323,0.125693731876715,0.119857074719695,0.121609933323577,0.120734666507757,1.20705354928648,0.735309569606689,0.697303233024951,0.708639499341099,0.702971366183025
"298","W298",0.170080877780825,0.133158927477842,0.133935910702679,0.128281661082764,0.125090494623924,1.06214618714619,0.791834465104686,0.802990835676822,0.761348409049214,0.741831550053815
"299","W299",0.221246096677223,0.0972596242671356,0.0952477660421771,0.0974305858221619,0.0955304647341863,1.71809107528451,0.685882971381737,0.669690558214463,0.687197810710914,0.672966062206476
"300","W300",0.16705574138912,0.107019397184278,0.111325338393364,0.10628267436552,0.106388627533599,1.20254646022647,0.738891824963815,0.771480982522622,0.733899546417535,0.735072688925741
"301","W301",0.113649071048781,0.125395209435424,0.0964037328793904,0.116650001378766,0.099290398519404,0.911079479432954,0.99876240868826,0.780600909861468,0.933699204127279,0.80114916949948
"302","W302",0.113036314634802,0.119133214899913,0.112428896036753,0.116001971819482,0.114188867444459,0.907153691773487,0.947074178559837,0.897223892209365,0.924202256840756,0.910713074525061
"303","W303",0.193558295892433,0.113353123409008,0.154740701992528,0.11185446619527,0.126118934104012,1.241057143094,0.672451439100824,0.95805509640384,0.662740872560079,0.758928092189051
"304","W304",0.242088180026122,0.127284050058865,0.128051915795655,0.128080704205127,0.128129761872186,1.71394850813156,0.806857840617483,0.815367323059166,0.813105307040438,0.814236315049802
"305","W305",0.187829670564591,0.1493874836883,0.194927410777792,0.137008703618779,0.163507468232327,1.26555390347891,0.973530266819943,1.32151056380573,0.883932867885693,1.07847754684404
"306","W306",0.207889967700667,0.139438418748098,0.171730634822176,0.13795341349044,0.149194314699084,1.36860989010989,0.85581929365008,1.09482673093394,0.845676908197145,0.927088638257178
"307","W307",0.223629436579212,0.108695848892222,0.109882318376666,0.107841274929955,0.105462259898955,1.59279636400916,0.707014973773064,0.716234762149679,0.701060787372637,0.684621642536361
"308","W308",0.154756677788361,0.114140705110257,0.119426537382852,0.113327806488419,0.10834478837835,1.00406127352009,0.709694525923715,0.742696051652671,0.704459269909805,0.67096723287406
"309","W309",0.097405716582632,0.128463723150114,0.100597363937101,0.120426833934072,0.108892251363156,0.851009145537008,1.10301128230612,0.878020740479119,1.03932556942013,0.94648665431051
"310","W310",0.0908693804654104,0.178071598069443,0.160487154135828,0.165246106179719,0.162862975457851,0.675570768248802,1.27179625639961,1.15865259973011,1.18958724720716,1.17411992346864
"311","W311",0.122863830943083,0.112263937544362,0.104462860498665,0.113617151152128,0.108981405706071,0.971035806616406,0.859163617804051,0.800166323666001,0.869115127040301,0.834640725353151
"312","W312",0.090806210070285,0.105029265930558,0.113954529226158,0.101205386601176,0.106641515085789,0.921342761641055,1.05628742530298,1.13761862464096,1.02061811449022,1.0710916297995
"313","W313",0.0675523579718144,0.0939942618060802,0.0675523579718144,0.0705200514731038,0.069035139768791,0.48543620024008,0.662940359036703,0.48543620024008,0.505605419185867,0.495520809712974
"314","W314",0.0809017676692487,0.0779934612829257,0.102711221688739,0.0806831416039764,0.089643573821277,0.74345028623535,0.712883193553328,0.923910356238308,0.736517637534793,0.813758814621952
"315","W315",0.135984519895133,0.0843992604406572,0.0524642408474655,0.0875633170248987,0.0684536382907184,1.13387063396448,0.674583215179587,0.410053413417947,0.701826069238759,0.539881500665955
"316","W316",0.0729486885289568,0.0878800920750665,0.0760620362966905,0.0804557736724844,0.0780778001497085,0.575123124024648,0.689866549270066,0.599541643548004,0.633502522311321,0.615191468141026
"317","W317",0.0868177201541405,0.101274516506345,0.076981433734021,0.0779847474334544,0.0774826371543149,0.481363141987277,0.558950351802851,0.427031117679673,0.432630969634732,0.429831043657203
"318","W318",0.0673205333263662,0.109490064481711,0.0810882999549313,0.0789808205179889,0.0800340260162306,0.502139836410139,0.793662524933819,0.598759671357369,0.584052753825583,0.591406212591476
"319","W319",0.0998459262198222,0.141170092463229,0.138076814862524,0.142271258900083,0.140170235744881,0.903470261989532,1.24741924311314,1.22243944110513,1.25633680654812,1.23938812382662
"320","W320",0.150034625233084,0.192399892231827,0.226990805055551,0.193068410783853,0.203754254105658,1.32406510366208,1.66104181117384,1.91012283219754,1.66585428444566,1.74657284419443
"321","W321",0.101581984432489,0.093423458742874,0.0938166519077375,0.0924928980885524,0.0914802206474014,0.819056942628983,0.747469754510614,0.748537417116607,0.739875534907993,0.730703886025215
"322","W322",0.0930774940999259,0.135655020521341,0.106857968340542,0.124680557010271,0.115724664357234,0.851595650713046,1.19931911958439,0.966113290260121,1.11144277480344,1.03877803253178
"323","W323",0.199473984769867,0.283331564256326,0.185945724948911,0.278337217362231,0.229574707910822,1.54396746484587,2.09181886181001,1.45114575200632,2.06036880826826,1.74536147121698
"324","W324",0.145813672740608,0.241239840961335,0.200931071477132,0.251329213302239,0.225632762681093,1.32820078384643,2.08232783403937,1.7744169892581,2.15701761060374,1.96473780051374
"325","W325",0.119497779263163,0.135691277467591,0.113058265010622,0.13912077611384,0.126200540220398,0.823860514876678,0.944222241065115,0.776761859399046,0.97001778967071,0.873389824534878
"326","W326",0.10687941565349,0.127630577207055,0.122683059546413,0.141674961855565,0.131496498680838,0.934703077471157,1.10814181407377,1.06593036627542,1.22311890357536,1.13990948234279
"327","W327",0.124426206904165,0.157564540590444,0.119914486844811,0.157596850068803,0.13563364985852,1.02609530645967,1.279960925782,0.990161776899581,1.28011287812324,1.11354626419592
"328","W328",0.10981787959354,0.165330075430543,0.110837789697459,0.159687043981145,0.130778219530686,0.670592722057272,0.992085665643988,0.675717074064935,0.960601102791523,0.795041538272197
"329","W329",0.0921653191429109,0.142172149637342,0.12624598340732,0.14437621756891,0.135223958499594,0.77817439547786,1.17602318015502,1.0526099937332,1.19273448716369,1.12267224044845
"330","W330",0.119567676850617,0.133583910366025,0.117956411385446,0.126631921353484,0.121854151899712,0.935388949557872,1.03766201226302,0.920531731943636,0.986287160496569,0.950379915148668
"331","W331",0.0936926533223787,0.141323879990097,0.0990311927469791,0.13718635652011,0.112763705100297,0.721779028955835,1.07081007420004,0.761851826295319,1.04146875045428,0.86491190438667
"332","W332",0.100125958799664,0.0938911485292741,0.115760124256528,0.0916666812953463,0.102448010735221,0.860794983910562,0.804075857680883,0.977740621159531,0.786032128428247,0.872763992474685
"333","W333",0.0937528474779827,0.192157984769634,0.13936931321926,0.178177159418159,0.158503367468576,0.841169183577159,1.62568334109172,1.21668827883041,1.52009401974129,1.36839114928585
"334","W334",0.0713214231562792,0.18650441023361,0.0824169184886843,0.177764739878538,0.126922226402414,0.541642245338037,1.3403486044029,0.62291647650916,1.28325244458376,0.939809624727729
"335","W335",0.107223488230154,0.188289802448021,0.151219998573056,0.181200345079584,0.165224024925928,0.988846634015173,1.65092599137337,1.35703779772956,1.59592675946561,1.46985350323077
"336","W336",0.158569579851145,0.198764016361844,0.161506793819005,0.185107202083001,0.170638333922922,1.05225323975037,1.28339326554743,1.06124016627197,1.20426350561878,1.1180992572321
"337","W337",0.172943350825343,0.196463237291535,0.175124255688396,0.197321605416287,0.185727129502589,1.86167533334455,2.08438613166582,1.88242818707084,2.09237908096919,1.98349015360727
"338","W338",0.197367651062332,0.238532920220035,0.207336795002921,0.244331959505069,0.225606706838433,1.84174903308981,2.17051091164328,1.92266594349595,2.21598774113209,2.0688340593376
"339","W339",0.202090487055763,0.0963237847529825,0.118498181856961,0.0978421116422336,0.106251271802223,1.64635226403234,0.714070855480823,0.896318242993953,0.726096516366135,0.79461267398696
"340","W340",0.0779546160319053,0.143507797222087,0.149137624704423,0.136495627944747,0.142758653727794,0.796352735805861,1.41311519464609,1.46162109929415,1.350422652311,1.40602187580257
"341","W341",0.128190740637033,0.104833605770029,0.116433914784145,0.107858564731965,0.111910223212414,1.19956216958942,0.959391026336878,1.05425310522002,0.985745902524258,1.01942067820212
"342","W342",0.0817282584575421,0.0833786994859667,0.0807026755280173,0.0812592681881608,0.080632616500201,0.715924073268107,0.729682127952068,0.706922447813927,0.711834058304407,0.706349263668308
"343","W343",0.119937673918753,0.145195323289205,0.124422040680344,0.145117186381431,0.12878379917583,0.919014139581443,1.10136125233185,0.951912872042201,1.10077935556555,0.984314112840846
"344","W344",0.197600644174494,0.117554916133997,0.1061752701776,0.11801359619979,0.110578973296452,1.55420478728749,0.850519687804884,0.762199380442547,0.853967605003807,0.797241596471215
"345","W345",0.128439810338788,0.124071853755974,0.118380847550571,0.111629614543614,0.11496562577636,1.00381632091059,0.946718782658222,0.904273160610239,0.855079176106028,0.879676168358133
"346","W346",0.159514456808086,0.0988131407885049,0.116843296024348,0.102531719557004,0.108820261564994,1.17187466446026,0.689425701397168,0.828038229568814,0.717636773808445,0.765826015938188
"347","W347",0.141691884325574,0.109680988365098,0.117235966914753,0.109359942933309,0.106510084245489,1.0442698016918,0.786494864272657,0.847934624085772,0.784224292062689,0.764207240362356
"348","W348",0.128073567832642,0.133097946032635,0.133203105616014,0.131231013436429,0.124608538391626,1.02899786620886,1.06831474682797,1.07505290701879,1.0530717255182,0.99898516965834
"349","W349",0.0674538557338775,0.139409821754131,0.155407467046539,0.0691043847737735,0.111340199875172,0.506725077501086,0.999288431088194,1.10612966206987,0.518458879780225,0.81229427092505
"350","W350",0.14229893897346,0.129451245125007,0.276627788689273,0.115831119203471,0.170553476703884,0.541056627848711,0.478529070448866,0.958239002111317,0.429153522893665,0.622697528170688
"351","W351",0.157056997410269,0.150570935183301,0.16999196302351,0.152845127983173,0.161367032526959,0.879456446310879,0.827399106070658,0.929452135053315,0.839523289908225,0.88448771248077
"352","W352",0.0669963560769535,0.0376037682983952,0.0307391962181456,0.0673310998482043,0.0428028863523698,0.687408599005557,0.394721053571464,0.326338087675493,0.690661624032089,0.44803979712122
"353","W353",0.270302267381789,0.134828300446259,0.111389193913961,0.137612895921237,0.119626778494637,2.52151794871795,1.13089303192122,0.915076071325839,1.15682170180087,0.990767765231864
"354","W354",0.164710041615566,0.171603729751046,0.164049584849525,0.165867247242079,0.164966954334468,1.14935167266561,1.19154452967673,1.14027201510608,1.15181381948243,1.14604291729425
"355","W355",0.0672713598580837,0.0368425135330111,0.10691374068653,0.0927087381707396,0.0997847951334182,0.596754617092391,0.336880575418316,0.923512803805902,0.807888078768767,0.865700441287335
"356","W356",0.172456442176147,0.120117923237212,0.117697621747848,0.117734172451954,0.117715886712974,1.19514607580333,0.788323144233288,0.770653503281743,0.770876786288946,0.770765144785345
"357","W357",0.120372854193754,0.103773591890475,0.111526736289216,0.102405323240283,0.104997270100546,0.995094065652116,0.84586529583429,0.914704725464769,0.834490444362303,0.857053350191331
"358","W358",0.166424427693163,0.0961609435191588,0.0908476177989158,0.0955765508184484,0.0916031890812481,1.46775125144397,0.801556065947447,0.753739391729811,0.796748333040582,0.761788988418194
"359","W359",0.170306772088703,0.141910071205188,0.143128829966824,0.142742003025703,0.140291898664017,1.53779366135977,1.25818898606286,1.26762630494664,1.26537882970461,1.24416248724158
