"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"345","Q11899",115,0.242996665450999,0.28279183435418,0.258440063923846,0.270781876052613,0.24266427087085,0.853310997802239,1.03415976687476,0.924818365039065,0.979489065956911,0.856994894320311
"346","Q11900",115,0.105073654095031,0.063291925086184,0.0650929199467612,0.0641951029488154,0.0832859781371975,1.55308965047911,0.952901871638991,0.978750951688534,0.965826411663763,1.24326113671781
"347","Q11901",88,0.0334966441653692,0.0118759035201157,0.0109327141500032,0.0114032979595127,0.0164256483529263,1.43293587560107,0.516695377095491,0.474217571335737,0.495456474215614,0.710732440105601
"348","Q11902",88,0.0460435624146848,0.0247489729835153,0.0300947487297142,0.0274037592725537,0.0336937614429854,1.0275777760859,0.558510936468167,0.675060743089094,0.616785839778631,0.753912572184284
"349","Q11903",88,0.0241319814361659,0.0241354844812906,0.0196374360652341,0.0153843398798779,0.0169588935050429,1.04841738798791,1.07145896964296,0.857621307424668,0.679556441694268,0.743587433411733
"350","Q11904",88,0.0337097545603777,0.0103341846645788,0.0157450533225687,0.0120826167030413,0.0198223200867195,1.14807675741377,0.359742874412143,0.543046660907435,0.420000518423766,0.681611901607846
"351","Q11905",88,0.56147039204675,0.260560134636464,0.259490616916807,0.260103803218693,0.252516013018621,2.69812325412884,0.982629463788252,0.977951110684479,0.980290287236365,0.941586121052906
"352","Q11906",115,0.124681353062907,0.121956762342088,0.147016495343662,0.133223365682862,0.11733027840717,0.818904000025777,0.798390017260831,0.95710042449322,0.870658042917752,0.76758255123133
"353","Q11907",88,0.0105266796083071,0.00548511181794777,0.00868580011272542,0.00631772970400027,0.00578481223344045,0.735212146267682,0.382710393316566,0.607203318044416,0.440260415486624,0.404043300362214
"354","Q11908",88,0.0207412176070686,0.0086985404890632,0.0101106761281175,0.00812211139486134,0.00897619723727025,0.950692265373173,0.395108416568,0.460473779907009,0.36873892573912,0.407703734800786
"355","Q11909",88,0.0563157461830642,0.0485185787949167,0.0320134125774146,0.0393092951084135,0.0390468980773286,1.10816378431671,0.948516675781407,0.62950865756463,0.767556478531771,0.765211734004039
"356","Q11910",115,0.0178488766419207,0.0260837624519585,0.0192389572073979,0.0226752290888118,0.0231929867389844,0.505494572138822,0.739593105378807,0.544455495112062,0.642024300245434,0.660134768596562
"357","Q11911",115,0.0829586390614553,0.0568218891566461,0.0661653757152695,0.0615150196656369,0.0522976933133088,1.91832543390001,1.27618076148856,1.50438173465281,1.39028124807068,1.18560797677698
"358","Q11914",88,0.045458464532506,0.0441766088970095,0.0406314782265869,0.042212829102499,0.0429034934233799,1.44781686557169,1.40493590124745,1.29042873019997,1.34133998181814,1.36415403468549
"359","Q11915",115,0.0511898191953689,0.0770675904630498,0.0542197609235985,0.0561393592328168,0.0541306360843095,0.695088786594838,1.02060138946142,0.734405116682274,0.758583748020893,0.73288362602832
"360","Q11917",88,0.193293658199863,0.178028245886024,0.166501166496424,0.172320126422425,0.161070593119437,2.03711656490642,1.90171334700763,1.7649402845624,1.83332681578502,1.72522068928117
"361","Q11918",115,0.0775385580302357,0.051161288637823,0.0495308609342311,0.0440237515324489,0.0590072951596269,1.60453011862678,1.0226178346658,0.995393356710684,0.87762312273345,1.19097863702762
"362","Q11919",88,0.0824379711093918,0.0755805450518071,0.0863943316013547,0.0803627206840875,0.0826892916601155,1.1879739887441,1.08459863814223,1.23815587090606,1.15319539800734,1.18018546452793
"363","Q11920",115,0.0890630632961472,0.175321591647201,0.197070928470098,0.185505905765353,0.145769804412527,0.457731493548188,0.962462357165426,1.09521621690765,1.02384816810396,0.779970703161123
"364","Q11921",88,0.112297583376862,0.106475592374098,0.106332267207023,0.106403942271423,0.104150359568018,1.21574972248287,1.16665097148424,1.16506672052918,1.16585884600671,1.14074653405376
"365","Q11922",115,0.0953241573043928,0.055379853155235,0.0723107589002188,0.062618854542786,0.0592584977577627,1.19945582993804,0.721558293314041,0.925312217923701,0.811117475109165,0.769015138572839
"366","Q11923",115,0.0814325876284731,0.0624642623291516,0.0764298960691059,0.0631551955658329,0.0696010703622062,1.54113880740937,1.19503723417838,1.45048044746134,1.20656417504302,1.32515912495952
