"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"590","Y22288",39,6,0.0208199880654485,0.0439660709351322,0.0545326965553028,0.0681259846346081,0.061353173099613,0.874667081603386,1.87928648011249,2.35435105410643,2.96052035738001,2.65743570574322
"591","Y22245",49,6,0.147160958791437,0.175311326262693,0.228138464130305,0.210887823609399,0.21955888832941,3.57464496016626,4.34160194186356,5.84752298435247,5.35361886643585,5.60057092539416
"592","Q23817",70,4,0.0540535817947467,0.0634928548029643,0.0455358739158434,0.0520582218261562,0.0487867457255264,0.52753218047947,0.615392424898322,0.44709988860546,0.508881108553854,0.477990498579656
"593","Q23451",122,4,0.0683128730484914,0.0458019789007064,0.0357152804334493,0.0551135141785774,0.0454967331649447,1.54109908885503,1.05184361924435,0.848091058785724,1.32494695230728,1.08591365466516
"594","Y22152",15,6,0.0859878219040259,0.0274503124349015,0.0301612053405823,0.0859982352450439,0.028772253545567,1.65415765405395,0.54982863156406,0.610487224298074,1.65434687118107,0.575265864123825
"595","H291",960,2,0.0212547508027943,0.0794836196050682,0.0033787197575607,0.00376976598488091,0.00356932006064148,3.46770777609132,13.7089014289504,0.479238411129846,0.537933781027113,0.50791502550592
"596","Q23884",70,4,0.0558644781828892,0.0789804700046721,0.117704182413344,0.0760767347268878,0.0948699500228887,0.724952006316329,1.05244648743738,1.57768017726393,1.00535608516446,1.25596552963395
"597","D4181",226,1,0.0189469003890376,0.0175216751709429,0.0189469003890376,0.018931594818364,0.0189392475746922,1.74668520102652,1.61670851104198,1.74668520102652,1.74529069268923,1.74598794685787
"598","Y22028",29,6,0.0750974333909267,0.0394962882309432,0.0350288758999454,0.0830287439481366,0.0592005482127647,1.83843438630982,1.02186848988166,0.902037442470774,2.2349131493235,1.56224864986785
"599","Q23567",74,4,0.0257782013904168,0.0223829066988211,0.00883372665582479,0.00817943986904544,0.00843537665550348,0.619059586767291,0.539368818131678,0.21746316618668,0.198215658532774,0.206226194928559
"600","Q23257",51,4,0.0372141275114188,0.0334818137650669,0.0372116327701542,0.0372115508479649,0.0372115918090565,0.643392063064277,0.580160339345073,0.643392063064277,0.643390685115118,0.643391374089698
"601","D3766",255,1,0.0504934053513868,0.0506148793150862,0.0504934053513868,0.050493275871386,0.0504933406113885,6.69508336556868,6.71165618453863,6.69508336556868,6.69506570226999,6.69507453391933
"602","Q23699",42,4,0.0300014909830952,0.007917721381676,0.00438875028948851,0.002690563272732,0.0030228341812352,0.994003184297496,0.2659078196366,0.149251482489004,0.0906017183709348,0.102392568184427
"603","H31",700,2,0.0243791939433942,0.105912435050187,0.0372108308551686,0.0164672671553832,0.0249357863534172,0.518535696372437,2.32004512508017,0.871339902205464,0.342399553451851,0.5523613278218
"604","Y22428",49,6,0.0963836583273692,0.130842004737289,0.0963836583273692,0.172884974472708,0.13563410960919,1.05629410799278,1.46485600508895,1.05629410799278,1.99073142082571,1.52351276440925
"605","D4197",236,1,0.0255827531464706,0.0262762173412557,0.0255827531464706,0.026379234816598,0.025980915697512,2.57920894595154,2.64800833016275,2.57920894595154,2.65822593037207,2.61871743816181
"606","D4023",217,1,0.0112601223623838,0.0110123155801776,0.0112601223623838,0.0112601225473106,0.0112601224549167,1.1670176216336,1.14123675464278,1.1670176216336,1.1670176216336,1.1670176216336
"607","Y22339",39,6,0.0235628509478974,0.0304721412421479,0.0235628509478974,0.023562850598194,0.0235628507730486,0.708710201625936,0.923700882544982,0.708710201625936,0.708710201625936,0.708710201625936
"608","Q23878",70,4,0.0773892134865884,0.0863637561198652,0.0733879381655461,0.0863120902660636,0.0751298396418485,0.283498529573696,0.314679504396827,0.271926501231294,0.315086582170375,0.277878581859955
"609","Y22335",49,6,0.0531857075600992,0.0798505949407808,0.102163566258336,0.110794753168177,0.106491315798688,2.50919708489596,3.83090071299544,4.97251912610157,5.42305655146116,5.19778783878136
"610","Q23992",113,4,0.433349742674245,0.369966270419661,0.248659456797639,0.343041957519282,0.295972258157921,1.79332195711527,1.57086279649119,0.891113903530306,1.43075766606475,1.16093578479753
"611","Y21780",18,6,0.30830424915008,0.297855153405667,0.410179544794755,0.310469246900313,0.359235905651118,3.85755253141457,3.74547635572622,4.87154282183097,3.87995893252313,4.37575087717705
"612","Q23835",70,4,0.0550443177794987,0.0622478487250854,0.0670557633923671,0.0688685652245621,0.0645889085564542,0.564833478220226,0.639980323244901,0.69290222252156,0.70694682643991,0.663961450496406
"613","Y22614",23,6,0.0827951222920472,0.0205763550935606,0.0615955508609838,0.0827978054266823,0.0721407279718297,1.50990737132408,0.394774228929047,1.13976066770013,1.50995371312985,1.32485719041499
"614","D3704",237,1,0.0188364619485814,0.0211176071314013,0.0197186963648699,0.0193776247191203,0.0195481333225456,1.37880817539159,1.5436061253537,1.44261844715378,1.41796168128244,1.43029006421811
"615","H69",700,2,0.0965382335336914,0.0966211478123106,0.102944115311345,0.0965301290270827,0.0892562007546907,0.614752295558075,0.615506685521971,0.628752348655319,0.618176932683782,0.549827603773522
"616","Q23743",70,4,0.0949405687999983,0.0846903877192132,0.0954264752332439,0.0989432325304697,0.0971833782673336,1.42091740507658,1.27515981664957,1.42979610750695,1.47912495405256,1.45446053077975
"617","Y22182",29,6,0.344372618582588,0.190331538197904,0.11838908771342,0.112433418127744,0.115405365260188,12.8886188740381,7.78799239135724,5.08642108244614,4.84869251085017,4.96755679664816
"618","Y21912",15,6,0.0594846064228189,0.0855930736808973,0.0827903646648608,0.0827351802028329,0.0827627720680006,1.97765850791676,2.78885364290277,2.70272937841389,2.70103258086268,2.70188097963828
"619","Q23705",70,4,0.10879278584879,0.0622372864121721,0.0558775489580164,0.0731927503966993,0.0644854280117448,2.13373724833625,1.25122426670535,1.12841434470062,1.46558819027435,1.29700126748749
"620","H3",700,2,0.0543936932268943,0.0518699831056602,0.0897168041886245,0.0549869288370433,0.0637727709308415,0.994992383156064,0.842843844652192,1.63732452355604,0.906820141848849,1.14136069184815
"621","D3754",483,1,0.0486761619151245,0.0493189691406805,0.0493283917126927,0.0477589835510256,0.0484888041451404,3.8331922842165,3.88226900457218,3.88297490278904,3.76311954614749,3.81888382884388
"622","Y22099",15,6,0.141630006932011,0.151546960479292,0.126917340129784,0.144664615146528,0.135738603694375,2.23726949326485,2.37705887548887,2.0264545028624,2.28025729772795,2.15335590029518
"623","Q23354",51,4,0.0231646533045503,0.0200034951016607,0.0171912139895945,0.0461593022591896,0.0201225063242879,0.406083525243249,0.351298706722281,0.302645953451712,0.795047130447843,0.353531223683269
"624","Y22234",50,6,0.0503614933234031,0.0783326450935262,0.0338155560658088,0.0313601554591086,0.0325895194560915,2.28607647891727,3.49568792921867,1.5713208657457,1.45329011467176,1.51230549020873
"625","Y22465",29,6,0.129137634916894,0.0767804766595655,0.0489109884635647,0.0564574992048085,0.0526746251641168,3.76448275646826,2.3092375667583,1.49039076959226,1.71502116885117,1.60270596922172
"626","M47735",169,3,0.110396289144864,0.0878188931960533,0.127797540676572,0.0824414506561511,0.102544737342745,0.717752879143638,0.582795593908242,0.836423395094833,0.545600883545447,0.671227642598398
"627","H218",960,2,0.0290990317568377,0.0578229149508214,0.00282699911132503,0.0101417424194744,0.00633486944353476,4.01583649735755,9.72232938600125,0.432729523299538,1.56300486876115,0.980070082872558
"628","Y22333",39,6,0.188162837300329,0.166816601993925,0.145900231497313,0.145824956438521,0.145862593028981,9.11497791412785,8.1851440908053,7.2484045147026,7.24498660267096,7.24669555868678
"629","Y22013",29,6,0.13585531597532,0.0676213930277728,0.0305424408962509,0.0819011914948324,0.0558506976990042,3.37626262626263,1.74658204498095,0.804292929309615,2.09585441571296,1.45007367251129
"630","H46",700,2,0.0594363125505375,0.386129990262532,0.0454621087337884,0.0788212121964417,0.0530688211779828,0.69777830302301,3.84731740454082,0.548460124064558,0.913396462643683,0.638262430320219
"631","M47729",174,3,0.106445857307912,0.184524040597119,0.166111707008214,0.112453888328884,0.137253889581015,0.431269937916345,0.78472938513254,0.668871967821217,0.460448371585911,0.549217434360457
"632","Y22705",35,6,0.125708687769371,0.103404359325892,0.125708687769371,0.10862741282727,0.117212567912668,0.753934191702432,0.611981021347795,0.753934191702432,0.644811680756493,0.699372936229463
"633","Y22662",120,6,0.0227262538239806,0.00902872881568913,0.00263462788323222,0.0227268716623705,0.0110299039470197,4.91480446927374,1.9706471445211,0.567519164636926,4.91493595990305,2.40448744320473
"634","D4158",362,1,0.00879765318660386,0.00874924430610422,0.00879765318660386,0.00879761172493982,0.00879763245577338,1.1786962701187,1.17221194218368,1.1786962701187,1.17869071612908,1.17869349312389
"635","Q23871",70,4,0.204151290657066,0.176071072204773,0.217869521738589,0.210465853432357,0.214037674144807,2.6206036982442,2.29027360651839,2.7834008097166,2.6919367986288,2.7376688041727
"636","Y22018",29,6,0.359412033261773,0.184560138943933,0.110052988660376,0.110717914135721,0.110113580677217,13.4215335717124,7.54363158835606,4.70844720321776,4.72415166567362,4.70704892112539
"637","Y22768",35,6,0.133002625908094,0.0962795957625419,0.133002625908094,0.129256382908735,0.131131688722329,0.7981220657277,0.564792895888514,0.7981220657277,0.773804472305119,0.785963269016409
"638","D4176",150,1,0.027597373867034,0.0242679703092538,0.027597373867034,0.0275975016523184,0.0275974377596782,4.21337957755281,3.69734836952859,4.21337957755281,4.21339942178962,4.2133894996712
"639","Y22918",24,6,0.158697250379611,0.459401431129853,0.158697250379611,0.999561973516248,0.309125326432469,1.14060676779463,2.37911298187355,1.14060676779463,4.11366784584419,1.71711973684127
"640","Y22290",49,6,0.0803948686703449,0.0717884479835187,0.0574096113937917,0.0688025319595274,0.0631104962935361,1.78713865349886,1.58523062906702,1.25224038472671,1.51545534813875,1.3832094700773
"641","Q23602",78,4,0.019486074190476,0.0239350121287234,0.0193957469328181,0.019395201424344,0.019395474178508,1.42085181928878,1.73752621237119,1.41439962476548,1.41436064291759,1.41438013384153
"642","M47886",193,3,0.0421356178105247,0.0361130500601913,0.0284361049759523,0.0279640131408866,0.0281966628341506,1.50277421261113,1.29286335389163,1.02336771977756,1.00643676874033,1.01490224425895
"643","Y22669",275,6,0.0664962110052716,0.0637352516550848,0.0664962110052716,0.0665679095805091,0.0665320596709276,12.2686567164179,11.776252734887,12.2686567164179,12.2814201226125,12.2750384195152
"644","Y22970",13,6,0.183964877129635,0.300789054215524,0.345633750076339,0.345629206624566,0.345631478348249,2.23584905660377,3.45499150839873,3.89150943395468,3.89146611517262,3.89148777456365
"645","D4038",260,1,0.0104275103642876,0.00786572171368853,0.00642451241033141,0.0104275779861569,0.00780954827037954,1.71159114857745,1.29319324344242,1.05754900873423,1.71160217414835,1.28407939559383
"646","Q23586",178,4,0.022364496313734,0.0943352789004793,0.0513835623061873,0.190208993755085,0.059936651726081,0.0754383631683686,0.2986259952924,0.178490533379186,0.567297665063654,0.194403565842234
"647","M47767",175,3,0.0891323492874411,0.0758500405541176,0.0586143353542313,0.101017412407502,0.069258874882631,0.893349548061931,0.762680557281098,0.604645290276735,0.997995902401835,0.715239618139001
"648","H151",700,2,0.39543351756824,0.401988316607303,0.415895919849774,0.375438154043246,0.385033324485975,1.27405351259667,1.30282118633278,1.41239601911545,1.257296774038,1.2418879734395
"649","Y22573",21,6,0.689609793205556,0.727108684110909,0.751289365494252,0.689588139083981,0.721284073123672,1.91740412979351,2.09928674325807,2.21834307583663,1.91730566793601,2.06782437188632
"650","Q23369",51,4,0.0346881131665491,0.0286837996291882,0.0159961324255169,0.0164547074099301,0.0162253881371891,0.750068039178398,0.62228126307339,0.349570621055548,0.359506579057441,0.354538600056494
"651","D3969",262,1,0.0157917144780947,0.0165072926188098,0.0157917144780947,0.0157918066209813,0.0157917605495459,1.75544794188862,1.8346743025332,1.75544794188862,1.7554581294515,1.75545303567006
