"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"85","W85",0.0166886110111649,0.0156750230851187,0.020259740601254,0.0179635644597844,0.00710648687796358,5.05680396376558,4.75238476953636,6.12429035902932,5.43833756428284,2.16921415052526
"86","W86",0.0168143504344945,0.0165994269700197,0.0190116768143048,0.0178039673697066,0.0072401670278603,4.89698247313283,4.8344251662638,5.52881163338427,5.18161839982403,2.12372403397319
"87","W87",0.00960115426905322,0.0216362248060225,0.00902028373081257,0.0153031959141061,0.0177517107261021,1.0943122610854,2.44832979246109,1.02843654456906,1.73838316851508,2.01358198723123
"88","W88",0.00617573760235663,0.00568339845649188,0.00389904453409507,0.00471162658495514,0.00416642868798742,2.18983334384012,2.0229540222834,1.38533637881421,1.67567105284364,1.47910182239148
"89","W89",0.0507354806708399,0.0767237114570648,0.0753976327675492,0.0760615207787031,0.0690593386900082,0.667224281250091,1.02673793135987,1.00809534895091,1.01741664015539,0.919588500465593
"90","W90",0.0164043458426911,0.0103179124294956,0.00841050971632734,0.00931654640790702,0.0110371130521044,1.83354233237973,1.15724844264776,0.943838629143247,1.04527769661866,1.23752099440776
"91","W91",0.0140205934293621,0.00865014939801614,0.0121953010687958,0.00975774361888299,0.010222472167593,2.23230553031514,1.38127587853545,1.95215696900704,1.55920716572253,1.63395220631438
"92","W92",0.0241118928109879,0.0225211560363318,0.0276444937594453,0.024754867134815,0.0469000708256329,2.85184206286477,2.66551691732087,3.29002485382362,2.93660904213588,5.66327496859293
"93","W93",0.00893821411438229,0.00512349312389015,0.00397739218969409,0.00449957403028117,0.00736737191578108,1.41790848532883,0.814275894163885,0.63243669947937,0.715350831946468,1.16972231823429
"94","W94",0.0984625539253342,0.0972661736598411,0.0976930853594972,0.0974796051486973,0.104421498850291,2.97385712652562,2.93984417653076,2.95198800613806,2.94591609133441,3.14260717227625
"95","W95",0.085564100694564,0.0882134284228132,0.0884691467292529,0.0883412801938467,0.0924203323382077,2.51199744197768,2.58532364456606,2.59238106772014,2.5888523561431,2.7012252494821
"96","W96",0.0117350533937805,0.00333069164654893,0.00367358236076144,0.00348563060347714,0.00641917424660705,4.64449553648871,1.32360184016595,1.46027050985374,1.38542923805181,2.54935391231309
"97","W97",0.0799678482227819,0.0365717573011917,0.0423598423217742,0.0391658896297139,0.0359784716042592,0.550204462995237,0.259596897949281,0.300049774958601,0.277719592011464,0.255322061657014
"98","W98",0.0531404194944791,0.0258571217556573,0.0313427169418741,0.0286154756023343,0.0278446973090318,0.451724822087648,0.224463350892774,0.271613585685279,0.248038468289026,0.241432948709634
"99","W99",0.0150863480002724,0.00659884849907513,0.0116419036164391,0.00911576802137471,0.0195329424274061,4.64542141219242,2.0161559459258,3.54354025817791,2.77984810205185,6.02987257447039
"100","W100",0.0256924835343173,0.0248368227873981,0.0216462107539389,0.0232382521080987,0.0179728432237889,5.37111599897502,5.19381568227134,4.53687123429954,4.86534345828544,3.77532432581744
"101","W101",0.0158037494892076,0.00402434151159764,0.00760281158676424,0.00581120447330304,0.0119556751617231,3.21484764427009,0.825681507260494,1.55403640173218,1.18985895449634,2.43785216910494
"102","W102",0.00957776157712037,0.0168650866095105,0.0138495862257141,0.0153588986800667,0.0107656311559929,2.4542787791495,4.34515737494151,3.56039783269117,3.95277760381634,2.76123550768764
"103","W103",0.0306565663223681,0.0292066301179696,0.0307656757460874,0.0299849012006576,0.0304113873084963,2.8314469125742,2.69866619576163,2.84141673206208,2.77004146391185,2.80906613015943
"104","W104",0.0322890231277905,0.00570376627872972,0.0039588700249993,0.00289487059147807,0.0272822141332902,3.19891519428913,0.553225072603799,0.387201146990085,0.283863069460542,2.69429551934132
"105","W105",0.00906809208763317,0.0116497494844216,0.0113657619384417,0.011507768768253,0.0132856377754945,4.01871134940124,5.17198353766104,5.04493205151226,5.10845779458665,5.90476915643043
