"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"1521","Q18202",71,4,0.159772058227489,0.160053017767807,0.123320196072552,0.166142885731846,0.143404382888008,0.634932118613791,0.636247337090943,0.482280904627683,0.662475715183371,0.565363460551005
"1522","M41417",290,3,0.0494917444932327,0.0427973444452531,0.0365624218795082,0.0443089042659076,0.0376225504759736,0.893826587282463,0.782403548703122,0.667970289462262,0.810073751761535,0.687613836244448
"1523","M41298",217,3,0.0235511686573003,0.0163265647013932,0.0258276444260283,0.0223698782383728,0.0238398248337508,0.412804811325911,0.287611438267178,0.456569306308772,0.392870015727709,0.41982648072005
"1524","Y19350",28,6,0.141212215008324,0.0804971937682331,0.0532864972714388,0.141191616922673,0.0961366028001912,3.40193515516319,2.01728883800532,1.36218438191967,3.40148201877246,2.38183320034606
"1525","M44843",66,3,0.175917492989409,0.182071962013594,0.19841585233297,0.17938942359935,0.187929409562367,0.864059766682637,0.895520300747372,0.965536475118945,0.876161584484843,0.917915261782645
"1526","Q18776",89,4,0.0494843930431992,0.0433350545441426,0.0226147850414417,0.0427883791866228,0.0311173183188713,1.10532512236591,0.971557549545977,0.500256439676384,0.95936603849255,0.690790461839824
"1527","Q20230",97,4,0.0832852072907612,0.0490516878704735,0.0599986104474119,0.0368277259110034,0.0387655133480996,0.775367317566186,0.4754048622115,0.568408017569721,0.352643619922657,0.371083793920316
"1528","Y21177",24,6,0.213230243105917,0.103080926058007,0.213230243105917,0.111074144374994,0.114451918372178,2.88910350594694,1.48739114350573,2.88910350594694,1.63462934484801,1.63821175565358
"1529","Q21525",96,4,0.145936754296056,0.0802537047086822,0.0934529744682125,0.0957310902490773,0.0945931901276912,1.95314434884246,1.03007374286457,1.20236345786836,1.23493243847139,1.21864794816987
"1530","Y20836",15,6,0.0457310139579479,0.0541565929208539,0.0577697274381731,0.13953728228182,0.0995383299752429,1.58064516129032,1.88674795966439,2.03225806445939,5.16847710373458,3.60036758409698
"1531","Y21485",27,6,0.024563712417697,0.0128839692153986,0.024563712417697,0.0245637129756283,0.0245637126966627,0.514124293785311,0.268934514868048,0.514124293785311,0.514124305589306,0.514124299687308
"1532","Y18210",29,6,0.372926222807048,0.283461248091654,0.269044380170071,0.234295669409829,0.251522875521195,11.3824910245788,9.06198153231404,8.66542391604529,7.6967296934934,8.18107680476935
"1533","M38101",306,3,0.0446997551997588,0.0363604157628628,0.0190733617876284,0.0248185097097735,0.0218799230435785,1.4075896650208,1.15196489380209,0.613886549234935,0.795709358020427,0.703011721828432
"1534","Q20701",105,4,0.0694803150511888,0.0643611193458187,0.0398793156894181,0.0408083315546056,0.0393438831783857,1.32277492856223,1.22043900361552,0.737548754618563,0.756285127975076,0.727786856863712
"1535","Q21934",106,4,0.21715262293226,0.130902764461116,0.133284017879226,0.115718254482213,0.124455089714336,6.61926351599656,4.18056680698394,4.24258244594305,3.71551024956484,3.97904634775395
"1536","Q19765",100,4,0.016239523743044,0.0124884084289273,0.0392216176642245,0.0234541963104683,0.0312528483840409,0.200150248043396,0.151876550461195,0.465942973069207,0.281423402600794,0.373129293181532
"1537","Q21919",105,4,0.301746529872887,0.282383637024994,0.393706227214818,0.302848382285451,0.342907676402118,1.78188745266263,1.68640792328028,2.20493870800548,1.78721594898875,1.97697460231725
"1538","Q17966",71,4,0.138331109076284,0.0983958234655765,0.195385727182605,0.0984017909723234,0.120532033040578,0.875132943366126,0.605689227316318,1.12529598364658,0.605689976070194,0.731076381100204
"1539","Q18032",71,4,0.0326849655356849,0.0356379339876404,0.0496874261079899,0.0378756745700553,0.0428172837891167,0.633032607252627,0.693004506724329,0.97388102328169,0.738157786894428,0.837270186574097
"1540","Y17254",18,6,0.0807921476616966,0.0443205693591395,0.0264133993479701,0.0211439169787614,0.0233388414951193,4.18560606060606,2.35913237124081,1.42774162625416,1.14653889048285,1.26522539437841
"1541","M43572",181,3,0.200559913034937,0.200045816820553,0.28496090089078,0.201646322200692,0.244190401471926,1.76990377458171,1.76476796990212,2.66144889235543,1.78072659649996,2.21793945508473
"1542","Y18695",15,6,0.147988155201624,0.0853426753311165,0.0838056655355938,0.0801683125187858,0.0820263548268522,4.14009713704815,2.46250710593277,2.44123905896824,2.38876408170269,2.41500157033546
